Evid,Date,Time,EqLat,EqLon,EqDep,EqML,EqMC,N,Dmin,ErrZ,ErrR,Net,Sta,Cmp,SLat,SLon,SElev,Repi,Rhyp,SML,Corr,AmpE,UnE,PerE,SnrE,AmpN,UnN,PerN,SnrN,halfAmpH,CatMag,H,GoodDep
50318475,2006-07-07,07:44:22.57,44.629,-109.98700000000001,14.28,2.59,3.1,6,13.0,1.2,0.8,WY,YMR,HH,44.66867,-110.965,2.149,77.7,79.0284,2.15,-0.38,0.72868,mm,,2.0,0.9899899999999999,mm,,2.0,0.42966750000000004,2.59,0.910364145658,True
50318505,2006-07-07,18:33:01.78,44.108999999999995,-110.555,6.33,2.12,1.98,3,17.0,0.9,0.8,US,LKWY,BH,44.5652,-110.4,2.424,52.2,52.6351,2.4,0.06,1.27935,mm,,2.0,0.9046,mm,,2.0,0.5459875,2.12,2.68562401264,False
50318505,2006-07-07,18:33:01.78,44.108999999999995,-110.555,6.33,2.12,1.98,3,17.0,0.9,0.8,WY,YMR,HH,44.66867,-110.965,2.149,70.3,70.5979,1.62,-0.38,0.31606999999999996,mm,,2.0,0.31294,mm,,2.0,0.15725250000000002,2.12,2.68562401264,False
50319100,2006-07-14,09:29:03.03,44.299,-110.48100000000001,10.33,2.24,2.15,3,5.0,0.6,0.4,US,LKWY,BH,44.5652,-110.4,2.424,30.3,32.1518,2.53,0.06,4.76421,mm,,2.0,4.56261,mm,,2.0,2.331705,2.24,0.484027105518,True
50319100,2006-07-14,09:29:03.03,44.299,-110.48100000000001,10.33,2.24,2.15,3,5.0,0.6,0.4,WY,YFT,HH,44.45133,-110.83583,2.292,33.0,34.6674,2.46,0.2,1.3427,mm,,2.0,2.2852200000000003,mm,,2.0,0.9069799999999999,2.24,0.484027105518,True
50319100,2006-07-14,09:29:03.03,44.299,-110.48100000000001,10.33,2.24,2.15,3,5.0,0.6,0.4,WY,YMR,HH,44.66867,-110.965,2.149,56.4,57.3652,1.74,-0.38,0.49411000000000005,mm,,2.0,0.5698,mm,,2.0,0.26597750000000003,2.24,0.484027105518,True
50319260,2006-07-17,15:29:14.94,44.492,-111.115,13.96,2.25,2.02,5,13.0,1.9,0.7,US,BOZ,BH,45.59697,-111.62966999999999,1.589,129.3,130.00799999999998,2.33,0.17,0.18653,mm,,2.0,0.18157,mm,,2.0,0.092025,2.25,0.931232091691,True
50319260,2006-07-17,15:29:14.94,44.492,-111.115,13.96,2.25,2.02,5,13.0,1.9,0.7,US,LKWY,BH,44.5652,-110.4,2.424,57.5,59.2718,1.91,0.06,0.34731999999999996,mm,,2.0,0.2228,mm,,2.0,0.14253,2.25,0.931232091691,True
50319260,2006-07-17,15:29:14.94,44.492,-111.115,13.96,2.25,2.02,5,13.0,1.9,0.7,WY,YFT,HH,44.45133,-110.83583,2.292,22.7,26.8032,2.28,0.2,3.07767,mm,,2.0,3.02489,mm,,2.0,1.5256399999999999,2.25,0.931232091691,True
50319260,2006-07-17,15:29:14.94,44.492,-111.115,13.96,2.25,2.02,5,13.0,1.9,0.7,WY,YMR,HH,44.66867,-110.965,2.149,22.9,26.8975,2.38,-0.38,12.9234,mm,,2.0,15.7266,mm,,2.0,7.1625,2.25,0.931232091691,True
50319705,2006-07-26,09:51:36.01,44.698,-110.07,9.1,1.61,1.96,3,8.0,1.3,0.8,US,LKWY,BH,44.5652,-110.4,2.424,30.0,31.4755,1.94,0.06,1.4884899999999999,mm,,2.0,0.9241299999999999,mm,,2.0,0.603155,1.61,0.879120879121,True
50319705,2006-07-26,09:51:36.01,44.698,-110.07,9.1,1.61,1.96,3,8.0,1.3,0.8,WY,YFT,HH,44.45133,-110.83583,2.292,66.7,67.358,1.67,0.2,0.10055,mm,,2.0,0.08477,mm,,2.0,0.04633,1.61,0.879120879121,True
50319705,2006-07-26,09:51:36.01,44.698,-110.07,9.1,1.61,1.96,3,8.0,1.3,0.8,WY,YMR,HH,44.66867,-110.965,2.149,71.0,71.5999,1.21,-0.38,0.13332,mm,,2.0,0.11101,mm,,2.0,0.061082500000000005,1.61,0.879120879121,True
50319845,2006-07-29,12:57:00.77,44.486999999999995,-111.12,14.48,1.65,1.62,3,13.0,1.6,0.7,US,LKWY,BH,44.5652,-110.4,2.424,57.9,59.7875,1.53,0.06,0.10063,mm,,2.0,0.08456,mm,,2.0,0.046297500000000005,1.65,0.897790055249,True
50319845,2006-07-29,12:57:00.77,44.486999999999995,-111.12,14.48,1.65,1.62,3,13.0,1.6,0.7,WY,YFT,HH,44.45133,-110.83583,2.292,23.0,27.3352,1.62,0.2,0.67756,mm,,2.0,0.6544300000000001,mm,,2.0,0.3329975,1.65,0.897790055249,True
50319845,2006-07-29,12:57:00.77,44.486999999999995,-111.12,14.48,1.65,1.62,3,13.0,1.6,0.7,WY,YMR,HH,44.66867,-110.965,2.149,23.6,27.7663,1.81,-0.38,3.5942,mm,,2.0,4.23486,mm,,2.0,1.9572650000000003,1.65,0.897790055249,True
50322460,2006-09-08,01:09:44.62,44.777,-110.397,4.57,2.81,3.05,2,4.0,0.5,0.3,US,LKWY,BH,44.5652,-110.4,2.424,23.5,24.0248,2.95,0.06,20.4778,mm,,2.0,18.5594,mm,,2.0,9.7593,2.81,0.875273522976,True
50322460,2006-09-08,01:09:44.62,44.777,-110.397,4.57,2.81,3.05,2,4.0,0.5,0.3,WY,YMR,HH,44.66867,-110.965,2.149,46.6,46.8383,2.67,-0.38,7.29321,mm,,2.0,6.814610000000001,mm,,2.0,3.5269550000000005,2.81,0.875273522976,True
50322460,2006-09-08,01:09:44.62,44.777,-110.397,4.57,2.81,3.05,2,4.0,0.5,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,23.4,23.9088,2.83,0.0,15.8873,mm,,2.0,17.773,mm,,2.0,8.415075,2.81,0.875273522976,True
50322460,2006-09-08,01:09:44.62,44.777,-110.397,4.57,2.81,3.05,2,4.0,0.5,0.3,WY,YUF,HH,44.7126,-110.5117,2.394,11.6,12.6175,2.91,0.0,61.3593,mm,,2.0,42.0385,mm,,2.0,25.84945,2.81,0.875273522976,True
50323505,2006-09-26,01:08:57.86,44.755,-110.943,4.93,2.47,2.46,4,5.0,0.3,0.2,US,BOZ,BH,45.59697,-111.62966999999999,1.589,108.0,108.095,2.95,0.17,0.9200799999999999,mm,,2.0,0.99911,mm,,2.0,0.47979750000000004,2.47,1.01419878296,True
50323505,2006-09-26,01:08:57.86,44.755,-110.943,4.93,2.47,2.46,4,5.0,0.3,0.2,US,LKWY,BH,44.5652,-110.4,2.424,48.0,48.2977,2.27,0.06,0.9786600000000001,mm,,2.0,0.66064,mm,,2.0,0.409825,2.47,1.01419878296,True
50323505,2006-09-26,01:08:57.86,44.755,-110.943,4.93,2.47,2.46,4,5.0,0.3,0.2,WY,YFT,HH,44.45133,-110.83583,2.292,34.9,35.2885,2.41,0.2,1.30895,mm,,2.0,1.9290200000000002,mm,,2.0,0.8094925000000001,2.47,1.01419878296,True
50323505,2006-09-26,01:08:57.86,44.755,-110.943,4.93,2.47,2.46,4,5.0,0.3,0.2,WY,YMR,HH,44.66867,-110.965,2.149,9.8,11.0379,2.26,-0.38,26.8206,mm,,2.0,28.0025,mm,,2.0,13.705775,2.47,1.01419878296,True
50323505,2006-09-26,01:08:57.86,44.755,-110.943,4.93,2.47,2.46,4,5.0,0.3,0.2,WY,YNR,HH,44.7155,-110.67917,2.336,21.4,22.0384,2.08,0.0,5.956119999999999,mm,,2.0,3.5505699999999996,mm,,2.0,2.3766724999999997,2.47,1.01419878296,True
50323505,2006-09-26,01:08:57.86,44.755,-110.943,4.93,2.47,2.46,4,5.0,0.3,0.2,WY,YUF,HH,44.7126,-110.5117,2.394,34.5,34.9084,2.36,0.0,1.7474900000000002,mm,,2.0,2.88642,mm,,2.0,1.1584775,2.47,1.01419878296,True
50324575,2006-10-14,22:26:29.82,44.55,-110.90799999999999,9.12,1.33,1.88,2,12.0,1.5,0.9,WY,YFT,HH,44.45133,-110.83583,2.292,12.3,15.4879,1.34,0.2,0.8833799999999999,mm,,2.0,0.85398,mm,,2.0,0.43433999999999995,1.33,1.3157894736799998,True
50324575,2006-10-14,22:26:29.82,44.55,-110.90799999999999,9.12,1.33,1.88,2,12.0,1.5,0.9,WY,YMR,HH,44.66867,-110.965,2.149,14.0,16.7903,1.31,-0.38,2.32115,mm,,2.0,2.5516400000000004,mm,,2.0,1.2181975,1.33,1.3157894736799998,True
50324900,2006-10-15,02:36:33.58,44.54600000000001,-110.913,9.14,2.36,2.64,3,12.0,1.4,0.5,US,LKWY,BH,44.5652,-110.4,2.424,40.8,41.906000000000006,2.47,0.06,2.7417599999999998,mm,,2.0,1.3227200000000001,mm,,2.0,1.0161200000000001,2.36,1.31291028446,True
50324900,2006-10-15,02:36:33.58,44.54600000000001,-110.913,9.14,2.36,2.64,3,12.0,1.4,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,12.2,15.4209,2.3,0.2,8.32843,mm,,2.0,7.60082,mm,,2.0,3.9823125,2.36,1.31291028446,True
50324900,2006-10-15,02:36:33.58,44.54600000000001,-110.913,9.14,2.36,2.64,3,12.0,1.4,0.5,WY,YMR,HH,44.66867,-110.965,2.149,14.2,16.9684,2.32,-0.38,25.6692,mm,,2.0,25.2456,mm,,2.0,12.7287,2.36,1.31291028446,True
50325265,2006-10-19,10:33:12.53,44.537,-111.24799999999999,12.4,2.12,2.5,3,14.0,1.2,0.4,US,LKWY,BH,44.5652,-110.4,2.424,67.4,68.6091,2.22,0.06,0.5178699999999999,mm,,2.0,0.39860999999999996,mm,,2.0,0.22912,2.12,1.12903225806,True
50325265,2006-10-19,10:33:12.53,44.537,-111.24799999999999,12.4,2.12,2.5,3,14.0,1.2,0.4,WY,YMR,HH,44.66867,-110.965,2.149,26.8,29.5925,2.09,-0.38,5.89246,mm,,2.0,8.96895,mm,,2.0,3.7153525000000003,2.12,1.12903225806,True
50325265,2006-10-19,10:33:12.53,44.537,-111.24799999999999,12.4,2.12,2.5,3,14.0,1.2,0.4,WY,YNR,HH,44.7155,-110.67917,2.336,49.3,50.9185,2.84,0.0,3.8418300000000003,mm,,2.0,3.14288,mm,,2.0,1.7461775000000002,2.12,1.12903225806,True
50325810,2006-10-29,07:38:14.34,44.483000000000004,-111.064,12.82,2.43,2.37,4,14.0,1.3,0.5,US,BOZ,BH,45.59697,-111.62966999999999,1.589,131.6,132.184,2.49,0.17,0.22426,mm,,2.0,0.30527,mm,,2.0,0.13238250000000001,2.43,1.0920436817499999,True
50325810,2006-10-29,07:38:14.34,44.483000000000004,-111.064,12.82,2.43,2.37,4,14.0,1.3,0.5,US,LKWY,BH,44.5652,-110.4,2.424,53.5,55.1149,2.16,0.06,0.54198,mm,,2.0,0.46808999999999995,mm,,2.0,0.2525175,2.43,1.0920436817499999,True
50325810,2006-10-29,07:38:14.34,44.483000000000004,-111.064,12.82,2.43,2.37,4,14.0,1.3,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,18.5,22.6754,2.53,0.2,9.08652,mm,,2.0,8.08577,mm,,2.0,4.2930725,2.43,1.0920436817499999,True
50325810,2006-10-29,07:38:14.34,44.483000000000004,-111.064,12.82,2.43,2.37,4,14.0,1.3,0.5,WY,YMR,HH,44.66867,-110.965,2.149,22.1,25.6243,2.55,-0.38,28.5582,mm,,2.0,38.6091,mm,,2.0,16.791825,2.43,1.0920436817499999,True
50325810,2006-10-29,07:38:14.34,44.483000000000004,-111.064,12.82,2.43,2.37,4,14.0,1.3,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,40.0,42.108000000000004,2.49,0.0,2.94213,mm,,2.0,1.9916099999999999,mm,,2.0,1.233435,2.43,1.0920436817499999,True
50325810,2006-10-29,07:38:14.34,44.483000000000004,-111.064,12.82,2.43,2.37,4,14.0,1.3,0.5,WY,YUF,HH,44.7126,-110.5117,2.394,50.7,52.3937,2.33,0.0,0.8556600000000001,mm,,2.0,1.28303,mm,,2.0,0.5346725,2.43,1.0920436817499999,True
50325915,2006-10-30,23:00:53.91,44.483000000000004,-111.054,12.1,2.1,1.88,3,14.0,1.2,0.5,US,BOZ,BH,45.59697,-111.62966999999999,1.589,131.9,132.417,2.05,0.17,0.09827999999999999,mm,,2.0,0.09489,mm,,2.0,0.0482925,2.1,1.15702479339,True
50325915,2006-10-30,23:00:53.91,44.483000000000004,-111.054,12.1,2.1,1.88,3,14.0,1.2,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,17.7,21.6068,2.09,0.2,2.8723099999999997,mm,,2.0,3.3149300000000004,mm,,2.0,1.54681,2.1,1.15702479339,True
50325915,2006-10-30,23:00:53.91,44.483000000000004,-111.054,12.1,2.1,1.88,3,14.0,1.2,0.5,WY,YMR,HH,44.66867,-110.965,2.149,21.8,25.0056,2.16,-0.38,11.7699,mm,,2.0,15.6166,mm,,2.0,6.846625,2.1,1.15702479339,True
50325915,2006-10-30,23:00:53.91,44.483000000000004,-111.054,12.1,2.1,1.88,3,14.0,1.2,0.5,WY,YNR,HH,44.7155,-110.67917,2.336,39.5,41.4114,2.11,0.0,1.0586,mm,,2.0,0.97173,mm,,2.0,0.5075824999999999,2.1,1.15702479339,True
50325915,2006-10-30,23:00:53.91,44.483000000000004,-111.054,12.1,2.1,1.88,3,14.0,1.2,0.5,WY,YUF,HH,44.7126,-110.5117,2.394,50.1,51.6344,2.03,0.0,0.39455,mm,,2.0,0.6925100000000001,mm,,2.0,0.27176500000000003,2.1,1.15702479339,True
50326365,2006-11-05,02:08:09.77,44.483000000000004,-111.064,11.92,2.61,2.57,3,14.0,0.6,0.8,US,LKWY,BH,44.5652,-110.4,2.424,53.6,55.003,2.42,0.06,0.9781,mm,,2.0,0.84251,mm,,2.0,0.45515249999999996,2.61,1.1744966443,True
50326365,2006-11-05,02:08:09.77,44.483000000000004,-111.064,11.92,2.61,2.57,3,14.0,0.6,0.8,WY,YFT,HH,44.45133,-110.83583,2.292,18.5,22.1672,2.67,0.2,7.66887,mm,,2.0,15.7325,mm,,2.0,5.8503425,2.61,1.1744966443,True
50326365,2006-11-05,02:08:09.77,44.483000000000004,-111.064,11.92,2.61,2.57,3,14.0,0.6,0.8,WY,YMR,HH,44.66867,-110.965,2.149,22.1,25.1808,2.73,-0.38,36.2814,mm,,2.0,67.2912,mm,,2.0,25.89315,2.61,1.1744966443,True
50326365,2006-11-05,02:08:09.77,44.483000000000004,-111.064,11.92,2.61,2.57,3,14.0,0.6,0.8,WY,YNR,HH,44.7155,-110.67917,2.336,40.1,41.9311,2.66,0.0,3.02883,mm,,2.0,4.17098,mm,,2.0,1.7999525,2.61,1.1744966443,True
50326365,2006-11-05,02:08:09.77,44.483000000000004,-111.064,11.92,2.61,2.57,3,14.0,0.6,0.8,WY,YUF,HH,44.7126,-110.5117,2.394,50.8,52.2712,2.53,0.0,1.72695,mm,,2.0,1.65945,mm,,2.0,0.8466,2.61,1.1744966443,True
50326420,2006-11-05,09:25:13.40,44.483999999999995,-111.055,10.67,1.96,1.82,2,14.0,2.0,0.7,WY,YFT,HH,44.45133,-110.83583,2.292,17.8,20.9047,1.98,0.2,1.94892,mm,,2.0,2.90078,mm,,2.0,1.212425,1.96,1.3120899718799999,True
50326420,2006-11-05,09:25:13.40,44.483999999999995,-111.055,10.67,1.96,1.82,2,14.0,2.0,0.7,WY,YMR,HH,44.66867,-110.965,2.149,21.7,24.2475,1.94,-0.38,5.9266,mm,,2.0,10.8112,mm,,2.0,4.18445,1.96,1.3120899718799999,True
50326420,2006-11-05,09:25:13.40,44.483999999999995,-111.055,10.67,1.96,1.82,2,14.0,2.0,0.7,WY,YNR,HH,44.7155,-110.67917,2.336,39.4,40.9083,2.11,0.0,1.1778600000000001,mm,,2.0,0.89504,mm,,2.0,0.518225,1.96,1.3120899718799999,True
50326420,2006-11-05,09:25:13.40,44.483999999999995,-111.055,10.67,1.96,1.82,2,14.0,2.0,0.7,WY,YUF,HH,44.7126,-110.5117,2.394,50.0,51.2095,2.03,0.0,0.62938,mm,,2.0,0.44923,mm,,2.0,0.2696525,1.96,1.3120899718799999,True
50326490,2006-11-05,17:12:51.98,44.481,-111.053,10.46,1.97,1.97,2,14.0,1.6,0.7,WY,YFT,HH,44.45133,-110.83583,2.292,17.6,20.6244,1.88,0.2,1.65045,mm,,2.0,2.1556599999999997,mm,,2.0,0.9515275,1.97,1.33843212237,True
50326490,2006-11-05,17:12:51.98,44.481,-111.053,10.46,1.97,1.97,2,14.0,1.6,0.7,WY,YMR,HH,44.66867,-110.965,2.149,22.0,24.4244,2.05,-0.38,8.37988,mm,,2.0,13.1846,mm,,2.0,5.39112,1.97,1.33843212237,True
50326490,2006-11-05,17:12:51.98,44.481,-111.053,10.46,1.97,1.97,2,14.0,1.6,0.7,WY,YNR,HH,44.7155,-110.67917,2.336,39.5,40.9488,2.24,0.0,1.50421,mm,,2.0,1.2628,mm,,2.0,0.6917525,1.97,1.33843212237,True
50326490,2006-11-05,17:12:51.98,44.481,-111.053,10.46,1.97,1.97,2,14.0,1.6,0.7,WY,YUF,HH,44.7126,-110.5117,2.394,50.1,51.2623,2.14,0.0,0.71509,mm,,2.0,0.67091,mm,,2.0,0.3465,1.97,1.33843212237,True
50326520,2006-11-05,18:36:22.76,44.483000000000004,-111.052,11.27,2.11,2.04,2,14.0,1.5,0.6,WY,YFT,HH,44.45133,-110.83583,2.292,17.5,20.9745,2.05,0.2,2.44017,mm,,2.0,3.23505,mm,,2.0,1.4188049999999999,2.11,1.24223602484,True
50326520,2006-11-05,18:36:22.76,44.483000000000004,-111.052,11.27,2.11,2.04,2,14.0,1.5,0.6,WY,YMR,HH,44.66867,-110.965,2.149,21.8,24.6096,2.17,-0.38,10.4926,mm,,2.0,17.8397,mm,,2.0,7.083075,2.11,1.24223602484,True
50326520,2006-11-05,18:36:22.76,44.483000000000004,-111.052,11.27,2.11,2.04,2,14.0,1.5,0.6,WY,YNR,HH,44.7155,-110.67917,2.336,39.3,40.9779,2.36,0.0,1.8913,mm,,2.0,1.73954,mm,,2.0,0.90771,2.11,1.24223602484,True
50326520,2006-11-05,18:36:22.76,44.483000000000004,-111.052,11.27,2.11,2.04,2,14.0,1.5,0.6,WY,YUF,HH,44.7126,-110.5117,2.394,49.9,51.2451,2.35,0.0,1.1848100000000001,mm,,2.0,1.0524200000000001,mm,,2.0,0.5593075,2.11,1.24223602484,True
50326960,2006-11-14,00:00:48.79,44.346000000000004,-110.815,7.41,2.23,2.34,2,8.0,0.8,0.7,WY,YFT,HH,44.45133,-110.83583,2.292,11.8,14.0912,2.57,0.2,19.3425,mm,,2.0,10.5495,mm,,2.0,7.473,2.23,1.07962213225,True
50326960,2006-11-14,00:00:48.79,44.346000000000004,-110.815,7.41,2.23,2.34,2,8.0,0.8,0.7,WY,YMR,HH,44.66867,-110.965,2.149,37.7,38.4503,1.88,-0.38,1.57707,mm,,2.0,1.3262399999999999,mm,,2.0,0.7258275,2.23,1.07962213225,True
50326960,2006-11-14,00:00:48.79,44.346000000000004,-110.815,7.41,2.23,2.34,2,8.0,0.8,0.7,WY,YNR,HH,44.7155,-110.67917,2.336,42.4,43.1017,2.12,0.0,1.02424,mm,,2.0,1.06315,mm,,2.0,0.5218475,2.23,1.07962213225,True
50326960,2006-11-14,00:00:48.79,44.346000000000004,-110.815,7.41,2.23,2.34,2,8.0,0.8,0.7,WY,YUF,HH,44.7126,-110.5117,2.394,47.3,47.9395,1.96,0.0,0.62225,mm,,2.0,0.5320199999999999,mm,,2.0,0.28856750000000003,2.23,1.07962213225,True
50328055,2006-12-16,08:59:28.57,44.316,-110.32799999999999,9.49,2.06,2.33,3,9.0,0.5,0.7,WY,YFT,HH,44.45133,-110.83583,2.292,43.2,44.2937,2.5,0.2,1.0909200000000001,mm,,2.0,1.41127,mm,,2.0,0.6255475,2.06,0.948366701791,True
50328055,2006-12-16,08:59:28.57,44.316,-110.32799999999999,9.49,2.06,2.33,3,9.0,0.5,0.7,WY,YMR,HH,44.66867,-110.965,2.149,64.0,64.7218,1.9,-0.38,0.5753,mm,,2.0,0.62692,mm,,2.0,0.300555,2.06,0.948366701791,True
50329195,2007-01-18,18:36:07.20,44.417,-110.3,11.27,2.06,1.95,3,3.0,0.5,0.6,US,LKWY,BH,44.5652,-110.4,2.424,18.3,21.7173,2.29,0.06,6.46269,mm,,2.0,6.980119999999999,mm,,2.0,3.3607025,2.06,0.266193433895,True
50329195,2007-01-18,18:36:07.20,44.417,-110.3,11.27,2.06,1.95,3,3.0,0.5,0.6,WY,YFT,HH,44.45133,-110.83583,2.292,42.8,44.3342,2.17,0.2,0.6349600000000001,mm,,2.0,0.55587,mm,,2.0,0.29770749999999996,2.06,0.266193433895,True
50329195,2007-01-18,18:36:07.20,44.417,-110.3,11.27,2.06,1.95,3,3.0,0.5,0.6,WY,YMR,HH,44.66867,-110.965,2.149,59.8,60.8805,1.73,-0.38,0.42607,mm,,2.0,0.38975,mm,,2.0,0.203955,2.06,0.266193433895,True
50329215,2007-01-18,19:40:29.92,44.412,-110.294,11.32,2.29,2.21,3,2.0,0.4,0.7,US,LKWY,BH,44.5652,-110.4,2.424,19.0,22.3366,2.56,0.06,14.5071,mm,,2.0,10.5604,mm,,2.0,6.266875,2.29,0.17667844522999998,True
50329215,2007-01-18,19:40:29.92,44.412,-110.294,11.32,2.29,2.21,3,2.0,0.4,0.7,WY,YFT,HH,44.45133,-110.83583,2.292,43.4,44.9266,2.41,0.2,1.06094,mm,,2.0,0.9985700000000001,mm,,2.0,0.5148775,2.29,0.17667844522999998,True
50329215,2007-01-18,19:40:29.92,44.412,-110.294,11.32,2.29,2.21,3,2.0,0.4,0.7,WY,YMR,HH,44.66867,-110.965,2.149,60.5,61.5775,1.91,-0.38,0.6067899999999999,mm,,2.0,0.6209399999999999,mm,,2.0,0.3069325,2.29,0.17667844522999998,True
50329260,2007-01-19,01:23:15.14,44.416000000000004,-110.306,10.72,1.59,1.7,3,3.0,0.8,0.6,US,LKWY,BH,44.5652,-110.4,2.424,18.1,21.2556,1.87,0.06,2.53125,mm,,2.0,2.63483,mm,,2.0,1.29152,1.59,0.279850746269,True
50329260,2007-01-19,01:23:15.14,44.416000000000004,-110.306,10.72,1.59,1.7,3,3.0,0.8,0.6,WY,YFT,HH,44.45133,-110.83583,2.292,42.4,43.8067,1.65,0.2,0.24434,mm,,2.0,0.20156,mm,,2.0,0.111475,1.59,0.279850746269,True
50329260,2007-01-19,01:23:15.14,44.416000000000004,-110.306,10.72,1.59,1.7,3,3.0,0.8,0.6,WY,YMR,HH,44.66867,-110.965,2.149,59.4,60.3862,1.26,-0.38,0.13373,mm,,2.0,0.14325,mm,,2.0,0.069245,1.59,0.279850746269,True
50329600,2007-01-23,06:52:18.38,44.41,-110.835,4.4,2.77,2.75,5,5.0,0.8,0.6,US,BOZ,BH,45.59697,-111.62966999999999,1.589,146.0,146.054,2.34,0.17,0.15599000000000002,mm,,2.0,0.14296,mm,,2.0,0.0747375,2.77,1.13636363636,True
50329600,2007-01-23,06:52:18.38,44.41,-110.835,4.4,2.77,2.75,5,5.0,0.8,0.6,US,LKWY,BH,44.5652,-110.4,2.424,38.7,38.9995,3.3,0.06,17.9442,mm,,2.0,9.6594,mm,,2.0,6.9009,2.77,1.13636363636,True
50329600,2007-01-23,06:52:18.38,44.41,-110.835,4.4,2.77,2.75,5,5.0,0.8,0.6,WY,YFT,HH,44.45133,-110.83583,2.292,4.5,6.50114,3.67,0.2,271.013,mm,,2.0,197.78,mm,,2.0,117.19825,2.77,1.13636363636,True
50329600,2007-01-23,06:52:18.38,44.41,-110.835,4.4,2.77,2.75,5,5.0,0.8,0.6,WY,YMR,HH,44.66867,-110.965,2.149,30.5,30.8374,2.51,-0.38,11.1152,mm,,2.0,13.6965,mm,,2.0,6.202925,2.77,1.13636363636,True
50329605,2007-01-23,06:53:43.43,44.416000000000004,-110.84700000000001,4.31,2.29,2.23,3,4.0,0.6,0.9,US,LKWY,BH,44.5652,-110.4,2.424,39.2,39.4848,2.51,0.06,2.8355200000000003,mm,,2.0,1.60828,mm,,2.0,1.11095,2.29,0.92807424594,True
50329605,2007-01-23,06:53:43.43,44.416000000000004,-110.84700000000001,4.31,2.29,2.23,3,4.0,0.6,0.9,WY,YFT,HH,44.45133,-110.83583,2.292,4.0,6.09741,2.68,0.2,30.7859,mm,,2.0,17.6055,mm,,2.0,12.09785,2.29,0.92807424594,True
50329605,2007-01-23,06:53:43.43,44.416000000000004,-110.84700000000001,4.31,2.29,2.23,3,4.0,0.6,0.9,WY,YMR,HH,44.66867,-110.965,2.149,29.6,29.934,1.68,-0.38,1.83706,mm,,2.0,1.78775,mm,,2.0,0.9062024999999999,2.29,0.92807424594,True
50329620,2007-01-23,06:57:02.40,44.418,-110.829,3.11,2.53,2.36,2,4.0,0.3,0.2,US,LKWY,BH,44.5652,-110.4,2.424,37.8,37.9648,2.96,0.06,7.862939999999999,mm,,2.0,4.83836,mm,,2.0,3.175325,2.53,1.28617363344,True
50329620,2007-01-23,06:57:02.40,44.418,-110.829,3.11,2.53,2.36,2,4.0,0.3,0.2,WY,YMR,HH,44.66867,-110.965,2.149,29.9,30.0771,2.09,-0.38,4.14211,mm,,2.0,5.16753,mm,,2.0,2.32741,2.53,1.28617363344,True
50331650,2007-02-28,05:44:59.33,44.651,-110.257,1.61,2.86,2.84,4,27.0,8.7,0.5,US,BOZ,BH,45.59697,-111.62966999999999,1.589,150.7,150.705,2.54,0.17,0.2469,mm,,2.0,0.22230999999999998,mm,,2.0,0.1173025,2.86,16.7701863354,False
50331650,2007-02-28,05:44:59.33,44.651,-110.257,1.61,2.86,2.84,4,27.0,8.7,0.5,WY,YFT,HH,44.45133,-110.83583,2.292,51.1,51.1354,3.1,0.2,4.68235,mm,,2.0,3.2199,mm,,2.0,1.9755625,2.86,16.7701863354,False
50331650,2007-02-28,05:44:59.33,44.651,-110.257,1.61,2.86,2.84,4,27.0,8.7,0.5,WY,YMR,HH,44.66867,-110.965,2.149,56.2,56.2275,2.7,-0.38,4.64712,mm,,2.0,5.00028,mm,,2.0,2.41185,2.86,16.7701863354,False
50331665,2007-02-28,08:54:41.68,44.646,-110.26700000000001,4.84,2.46,2.45,3,6.0,0.7,0.3,US,LKWY,BH,44.5652,-110.4,2.424,13.8,14.7699,2.68,0.06,24.5387,mm,,2.0,17.1499,mm,,2.0,10.42215,2.46,1.23966942149,True
50331665,2007-02-28,08:54:41.68,44.646,-110.26700000000001,4.84,2.46,2.45,3,6.0,0.7,0.3,WY,YFT,HH,44.45133,-110.83583,2.292,50.1,50.3622,2.56,0.2,1.38227,mm,,2.0,0.89571,mm,,2.0,0.569495,2.46,1.23966942149,True
50331665,2007-02-28,08:54:41.68,44.646,-110.26700000000001,4.84,2.46,2.45,3,6.0,0.7,0.3,WY,YMR,HH,44.66867,-110.965,2.149,55.4,55.6242,2.13,-0.38,1.27352,mm,,2.0,1.3257,mm,,2.0,0.649805,2.46,1.23966942149,True
50331665,2007-02-28,08:54:41.68,44.646,-110.26700000000001,4.84,2.46,2.45,3,6.0,0.7,0.3,WY,YNR,HH,44.7155,-110.67917,2.336,33.6,33.9963,2.29,0.0,2.4744900000000003,mm,,2.0,1.4595799999999999,mm,,2.0,0.9835174999999999,2.46,1.23966942149,True
50331665,2007-02-28,08:54:41.68,44.646,-110.26700000000001,4.84,2.46,2.45,3,6.0,0.7,0.3,WY,YUF,HH,44.7126,-110.5117,2.394,20.8,21.4484,2.01,0.0,3.76,mm,,2.0,4.49793,mm,,2.0,2.0644825,2.46,1.23966942149,True
